target,distractor,set,ans1,ans2,total_experiment.thisRepN,total_experiment.thisTrialN,total_experiment.thisN,total_experiment.thisIndex,boat.thisRepN,boat.thisTrialN,boat.thisN,boat.thisIndex,fl_rep_loop2.thisRepN,fl_rep_loop2.thisTrialN,fl_rep_loop2.thisN,fl_rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,flanker_rest.thisRepN,flanker_rest.thisTrialN,flanker_rest.thisN,flanker_rest.thisIndex,para.thisRepN,para.thisTrialN,para.thisN,para.thisIndex,para_rep_loop.thisRepN,para_rep_loop.thisTrialN,para_rep_loop.thisN,para_rep_loop.thisIndex,para_prac_loop.thisRepN,para_prac_loop.thisTrialN,para_prac_loop.thisN,para_prac_loop.thisIndex,para_main_loop.thisRepN,para_main_loop.thisTrialN,para_main_loop.thisN,para_main_loop.thisIndex,para_rest.thisRepN,para_rest.thisTrialN,para_rest.thisN,para_rest.thisIndex,fl_starter_back.started,fl_starter.started,fl_starter_text.started,fl_starter.keys,fl_starter.rt,fl_inst_resp.keys,fl_inst_resp.rt,fl_back.started,fl_mouse_prac.started,fl_mouse_prac.x,fl_mouse_prac.y,fl_mouse_prac.leftButton,fl_mouse_prac.midButton,fl_mouse_prac.rightButton,back_2.started,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_fix.started,j_button.started,k_button.started,l_button.started,targ.started,fl_fix.stopped,fl_ans,fl_res,fl_corr,fl_rt,j_button2.started,k_button2.started,l_button2.started,j_button2.stopped,k_button2.stopped,l_button2.stopped,fl_mainback.started,fl_mouse_m.started,fl_key_resp.keys,fl_mouse_m.x,fl_mouse_m.y,fl_mouse_m.leftButton,fl_mouse_m.midButton,fl_mouse_m.rightButton,rest_text.started,rest_key.started,rest_inst_text.started,rest_time.started,rest_key.keys,exp_end_key.started,exp_end_back.started,exp_end_text.started,exp_end_key.keys,exp_end_key.rt,para_starter.started,para_starter_key.started,para_starter_key.keys,para_starter_key.rt,para_inst_sound.started,para_inst_key.keys,para_inst_key.rt,para_inst_image.started,para_prac_back.started,para_prac_text.started,para_fix_back.started,para_fix_2.started,para_back.started,st_ans,st_res,st_corr,st_rt,st2_resp.keys,st2_resp.corr,para_main_back.started,para_main_text.started,para_mouse.started,para_mouse.x,para_mouse.y,para_mouse.leftButton,para_mouse.midButton,para_mouse.rightButton,total_end_text.started,id*,date,expName,psychopyVersion,frameRate,
positive,positive,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,positive,245.11925689999998,245.11925689999998,245.11925689999998,245.11925689999998,246.11263820000022,246.14939619999996,l,l,1,0.9144486000000143,247.03447000000006,247.03447000000006,247.03447000000006,247.03447000000006,247.03447000000006,247.03447000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,negative,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,0,3,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,neutral,247.03447000000006,247.03447000000006,247.03447000000006,247.03447000000006,248.03343910000012,248.0652259000003,k,k,1,0.9618427000000338,248.9993171000001,248.9993171000001,248.9993171000001,248.9993171000001,248.9993171000001,248.9993171000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,neutral,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,0,4,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,negative,248.9993171000001,248.9993171000001,248.9993171000001,248.9993171000001,249.9941805000003,250.02405709999994,j,j,1,0.8873218000003362,250.89340489999995,250.89340489999995,250.89340489999995,250.89340489999995,250.89340489999995,250.89340489999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,positive,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,0,5,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,positive,250.89340489999995,250.89340489999995,250.89340489999995,250.89340489999995,251.8853570000001,251.91793000000007,l,l,1,0.924861299999975,252.82307889999993,252.82307889999993,252.82307889999993,252.82307889999993,252.82307889999993,252.82307889999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,neutral,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,negative,252.82307889999993,252.82307889999993,252.82307889999993,252.82307889999993,253.8024203,253.8717256,j,j,1,0.887856499999998,254.71676030000026,254.71676030000026,254.71676030000026,254.71676030000026,254.71676030000026,254.71676030000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,neutral,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,0,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,neutral,254.71676030000026,254.71676030000026,254.71676030000026,254.71676030000026,255.7002335000002,255.73170740000023,k,k,1,0.7982151999999587,256.5136115,256.5136115,256.5136115,256.5136115,256.5136115,256.5136115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,negative,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,0,8,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,positive,256.5136115,256.5136115,256.5136115,256.5136115,257.50455200000033,257.53618400000005,l,l,1,1.014890099999775,258.53401380000014,258.53401380000014,258.53401380000014,258.53401380000014,258.53401380000014,258.53401380000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,negative,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,neutral,258.53401380000014,258.53401380000014,258.53401380000014,258.53401380000014,259.5232705000003,259.5539939,k,k,1,0.8928651000001082,260.43540630000007,260.43540630000007,260.43540630000007,260.43540630000007,260.43540630000007,260.43540630000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,neutral,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,0,10,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,positive,260.43540630000007,260.43540630000007,260.43540630000007,260.43540630000007,261.4162157999999,261.47889110000006,l,l,1,0.8242070999999669,262.26460650000035,262.26460650000035,262.26460650000035,262.26460650000035,262.26460650000035,262.26460650000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,negative,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,0,11,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,positive,262.26460650000035,262.26460650000035,262.26460650000035,262.26460650000035,263.25045530000034,263.2838863000002,l,l,1,0.8412718000004134,264.11538980000023,264.11538980000023,264.11538980000023,264.11538980000023,264.11538980000023,264.11538980000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,neutral,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,0,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,neutral,264.11538980000023,264.11538980000023,264.11538980000023,264.11538980000023,265.1120811999999,265.1428528000001,k,k,1,0.8500491999998303,265.96642880000036,265.96642880000036,265.96642880000036,265.96642880000036,265.96642880000036,265.96642880000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,positive,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,0,13,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,negative,265.96642880000036,265.96642880000036,265.96642880000036,265.96642880000036,266.9549151000001,266.9905939,j,j,1,0.7037230999999338,267.67751309999994,267.67751309999994,267.67751309999994,267.67751309999994,267.67751309999994,267.67751309999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,positive,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,0,14,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,negative,267.67751309999994,267.67751309999994,267.67751309999994,267.67751309999994,268.66228960000035,268.6934150000002,j,j,1,1.4308797999997296,270.10946220000005,270.10946220000005,270.10946220000005,270.10946220000005,270.10946220000005,270.10946220000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,neutral,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,0,15,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,positive,270.10946220000005,270.10946220000005,270.10946220000005,270.10946220000005,271.09006980000004,271.1507891000001,l,l,1,0.8427974000001086,271.9592573,271.9592573,271.9592573,271.9592573,271.9592573,271.9592573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,positive,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,0,16,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,neutral,271.9592573,271.9592573,271.9592573,271.9592573,272.9591338,272.9892116000001,k,k,1,0.8971317999998973,273.8598572000001,273.8598572000001,273.8598572000001,273.8598572000001,273.8598572000001,273.8598572000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,negative,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,0,17,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,negative,273.8598572000001,273.8598572000001,273.8598572000001,273.8598572000001,274.83737050000036,274.89877879999995,j,j,1,0.9226292000003014,275.78808100000015,275.78808100000015,275.78808100000015,275.78808100000015,275.78808100000015,275.78808100000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,neutral,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,1,0,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,negative,275.78808100000015,275.78808100000015,275.78808100000015,275.78808100000015,276.77762600000005,276.8145720000002,j,j,1,0.9673111000001882,277.75818070000014,277.75818070000014,277.75818070000014,277.75818070000014,277.75818070000014,277.75818070000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,negative,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,1,1,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,neutral,277.75818070000014,277.75818070000014,277.75818070000014,277.75818070000014,278.7469722000001,278.78074330000027,k,k,1,0.7954289999997854,279.55785620000006,279.55785620000006,279.55785620000006,279.55785620000006,279.55785620000006,279.55785620000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,positive,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,1,2,20,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,neutral,279.55785620000006,279.55785620000006,279.55785620000006,279.55785620000006,280.55260560000033,280.5836346000001,k,k,1,0.9588309000000663,281.51386420000017,281.51386420000017,281.51386420000017,281.51386420000017,281.51386420000017,281.51386420000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,negative,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,1,3,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,negative,281.51386420000017,281.51386420000017,281.51386420000017,281.51386420000017,282.5085543,282.53969910000023,j,j,1,1.0034597999997459,283.52566780000006,283.52566780000006,283.52566780000006,283.52566780000006,283.52566780000006,283.52566780000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,positive,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,1,4,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,negative,283.52566780000006,283.52566780000006,283.52566780000006,283.52566780000006,284.51431100000036,284.5446813000003,j,j,1,0.8525442000000112,285.37869520000004,285.37869520000004,285.37869520000004,285.37869520000004,285.37869520000004,285.37869520000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,neutral,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,1,5,23,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,positive,285.37869520000004,285.37869520000004,285.37869520000004,285.37869520000004,286.3617919000003,286.39238430000023,l,j,0,1.1569680000002336,287.5181785,287.5181785,287.5181785,288.5572723,288.5572723,288.5572723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,negative,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,1,6,24,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,positive,288.5572723,288.5572723,288.5572723,288.5572723,289.56760740000027,289.5976316000001,l,l,1,1.0532116999997925,290.6151371000001,290.6151371000001,290.6151371000001,290.6151371000001,290.6151371000001,290.6151371000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,positive,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,1,7,25,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,neutral,290.6151371000001,290.6151371000001,290.6151371000001,290.6151371000001,291.61249369999996,291.6444799000001,k,j,0,1.040279499999997,292.63156449999997,292.63156449999997,292.63156449999997,293.6633753000001,293.6633753000001,293.6633753000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,negative,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,1,8,26,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,negative,293.6633753000001,293.6633753000001,293.6633753000001,293.6633753000001,294.65485450000006,294.6890846000001,j,j,1,1.0764294000000518,295.74951850000025,295.74951850000025,295.74951850000025,295.74951850000025,295.74951850000025,295.74951850000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,neutral,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,1,9,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,negative,295.74951850000025,295.74951850000025,295.74951850000025,295.74951850000025,296.7393597,296.77101300000004,j,j,1,1.0579787000001488,297.81505140000036,297.81505140000036,297.81505140000036,297.81505140000036,297.81505140000036,297.81505140000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,negative,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,1,10,28,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,positive,297.81505140000036,297.81505140000036,297.81505140000036,297.81505140000036,298.8157719999999,298.8484728000003,l,l,1,0.8652359000002434,299.68010200000026,299.68010200000026,299.68010200000026,299.68010200000026,299.68010200000026,299.68010200000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,positive,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,1,11,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,positive,299.68010200000026,299.68010200000026,299.68010200000026,299.68010200000026,300.6901965000002,300.7255349000002,l,l,1,0.8236544000001231,301.51170920000004,301.51170920000004,301.51170920000004,301.51170920000004,301.51170920000004,301.51170920000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,positive,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,1,12,30,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,negative,301.51170920000004,301.51170920000004,301.51170920000004,301.51170920000004,302.5032291000002,302.5353348000003,j,j,1,0.8769089000002168,303.39455320000025,303.39455320000025,303.39455320000025,303.39455320000025,303.39455320000025,303.39455320000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,neutral,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,1,13,31,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,neutral,303.39455320000025,303.39455320000025,303.39455320000025,303.39455320000025,304.3800057000003,304.41528719999997,k,k,1,0.7948363999998946,305.1923260000003,305.1923260000003,305.1923260000003,305.1923260000003,305.1923260000003,305.1923260000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,neutral,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,1,14,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,neutral,305.1923260000003,305.1923260000003,305.1923260000003,305.1923260000003,306.16743680000036,306.2302171000001,k,k,1,0.8004015999999865,306.9968586,306.9968586,306.9968586,306.9968586,306.9968586,306.9968586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,positive,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,1,15,33,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,positive,306.9968586,306.9968586,306.9968586,306.9968586,307.97840940000015,308.04014540000026,l,l,1,0.8441861999999674,308.8408876000003,308.8408876000003,308.8408876000003,308.8408876000003,308.8408876000003,308.8408876000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,negative,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,1,16,34,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,neutral,308.8408876000003,308.8408876000003,308.8408876000003,308.8408876000003,309.8301107000002,309.86061500000005,k,k,1,0.8862829999998212,310.7327462000003,310.7327462000003,310.7327462000003,310.7327462000003,310.7327462000003,310.7327462000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,neutral,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,1,17,35,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,positive,310.7327462000003,310.7327462000003,310.7327462000003,310.7327462000003,311.71811130000015,311.76075420000006,l,l,1,0.8552613000001656,312.58663220000017,312.58663220000017,312.58663220000017,312.58663220000017,312.58663220000017,312.58663220000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,negative,1,l,j,0,0,0,0,0,0,0,0,,,,,,,,,2,0,36,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,positive,312.58663220000017,312.58663220000017,312.58663220000017,312.58663220000017,313.5831895000001,313.61351379999996,l,l,1,1.1705495999999584,314.76840459999994,314.76840459999994,314.76840459999994,314.76840459999994,314.76840459999994,314.76840459999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,negative,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,2,1,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,negative,314.76840459999994,314.76840459999994,314.76840459999994,314.76840459999994,315.73910060000026,315.8006719,j,j,1,0.9366494000000785,316.7103483000001,316.7103483000001,316.7103483000001,316.7103483000001,316.7103483000001,316.7103483000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,neutral,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,2,2,38,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,negative,316.7103483000001,316.7103483000001,316.7103483000001,316.7103483000001,317.7016982,317.73409340000035,j,j,1,0.9556468999999197,318.6586778000001,318.6586778000001,318.6586778000001,318.6586778000001,318.6586778000001,318.6586778000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,positive,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,2,3,39,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,negative,318.6586778000001,318.6586778000001,318.6586778000001,318.6586778000001,319.64767170000005,319.68042689999993,j,j,1,0.8236176000000341,320.49038420000034,320.49038420000034,320.49038420000034,320.49038420000034,320.49038420000034,320.49038420000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,positive,2,j,l,0,0,0,0,0,0,0,0,,,,,,,,,2,4,40,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,negative,320.49038420000034,320.49038420000034,320.49038420000034,320.49038420000034,321.4864170000001,321.51863619999995,j,j,1,1.1004983999996512,322.5965524000003,322.5965524000003,322.5965524000003,322.5965524000003,322.5965524000003,322.5965524000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
positive,neutral,2,l,j,0,0,0,0,0,0,0,0,,,,,,,,,2,5,41,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,positive,322.5965524000003,322.5965524000003,322.5965524000003,322.5965524000003,323.58340320000025,323.61920690000034,l,l,1,1.0059940000001006,324.6066430000001,324.6066430000001,324.6066430000001,324.6066430000001,324.6066430000001,324.6066430000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,negative,2,k,k,0,0,0,0,0,0,0,0,,,,,,,,,2,6,42,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,neutral,324.6066430000001,324.6066430000001,324.6066430000001,324.6066430000001,325.5933189000002,325.62422430000015,k,k,1,0.902744999999868,326.5163898999999,326.5163898999999,326.5163898999999,326.5163898999999,326.5163898999999,326.5163898999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
neutral,neutral,1,k,k,0,0,0,0,0,0,0,0,,,,,,,,,2,7,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,neutral,326.5163898999999,326.5163898999999,326.5163898999999,326.5163898999999,327.5132426,327.5442668999999,k,k,1,0.982755300000008,328.5028077000002,328.5028077000002,328.5028077000002,328.5028077000002,328.5028077000002,328.5028077000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
negative,neutral,1,j,l,0,0,0,0,0,0,0,0,,,,,,,,,2,8,44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,negative,328.5028077000002,328.5028077000002,328.5028077000002,328.5028077000002,329.49330820000023,329.5252154,j,j,1,0.9768355000001065,330.48462480000035,330.48462480000035,330.48462480000035,330.48462480000035,330.48462480000035,330.48462480000035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,2023-02-06_12h58.05.810,Main,2022.2.2,60.129217688808296,
