distractor,target,set,ans1,ans2,total_experiment.thisRepN,total_experiment.thisTrialN,total_experiment.thisN,total_experiment.thisIndex,boat.thisRepN,boat.thisTrialN,boat.thisN,boat.thisIndex,para.thisRepN,para.thisTrialN,para.thisN,para.thisIndex,para_rep_loop.thisRepN,para_rep_loop.thisTrialN,para_rep_loop.thisN,para_rep_loop.thisIndex,para_prac_loop.thisRepN,para_prac_loop.thisTrialN,para_prac_loop.thisN,para_prac_loop.thisIndex,para_main_loop.thisRepN,para_main_loop.thisTrialN,para_main_loop.thisN,para_main_loop.thisIndex,para_rest.thisRepN,para_rest.thisTrialN,para_rest.thisN,para_rest.thisIndex,fl_rep_loop2.thisRepN,fl_rep_loop2.thisTrialN,fl_rep_loop2.thisN,fl_rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,flanker_rest.thisRepN,flanker_rest.thisTrialN,flanker_rest.thisN,flanker_rest.thisIndex,para_starter.started,para_starter_key.started,para_starter_key.keys,para_starter_key.rt,para_inst_sound.started,para_inst_key.keys,para_inst_key.rt,para_inst_image.started,para_prac_back.started,para_prac_text.started,para_fix_back.started,para_fix_2.started,main_prac,para_back.started,st_ans,st_res,st_corr,st_rt,st2_resp.keys,st2_resp.corr,para_main_back.started,para_main_text.started,para_mouse.started,para_mouse.x,para_mouse.y,para_mouse.leftButton,para_mouse.midButton,para_mouse.rightButton,rest_text.started,rest_key.started,rest_inst_text.started,rest_time.started,rest_key.keys,exp_end_key.started,exp_end_back.started,exp_end_text.started,exp_end_key.keys,exp_end_key.rt,fl_starter_back.started,fl_starter.started,fl_starter_text.started,fl_starter.keys,fl_starter.rt,fl_inst_resp.keys,fl_inst_resp.rt,fl_back.started,fl_mouse_prac.started,fl_mouse_prac.x,fl_mouse_prac.y,fl_mouse_prac.leftButton,fl_mouse_prac.midButton,fl_mouse_prac.rightButton,back_2.started,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_fix.started,j_button.started,k_button.started,l_button.started,targ.started,fl_fix.stopped,fl_ans,fl_res,fl_corr,fl_rt,j_button2.started,k_button2.started,l_button2.started,j_button2.stopped,k_button2.stopped,l_button2.stopped,fl_mainback.started,fl_mouse_m.started,fl_key_resp.keys,fl_mouse_m.x,fl_mouse_m.y,fl_mouse_m.leftButton,fl_mouse_m.midButton,fl_mouse_m.rightButton,total_end_text.started,id*,date,expName,psychopyVersion,frameRate,
negative,blue,1,None,k,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,12,12,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,364.2234556000003,k,k,1,1.373377600000822,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,yellow,1,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,13,13,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,366.6029737000008,None,None,1,1.534886400000687,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,red,2,None,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,14,14,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,369.1433749000007,None,None,1,1.5098515999998199,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,red,1,None,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,15,15,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,371.6524008000015,None,None,1,1.5190322999987984,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,red,1,None,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,16,16,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,374.18141220000143,None,None,1,1.5298093000001245,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,red,1,None,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,17,17,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,376.7087554000009,None,None,1,1.5271393000002718,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,red,2,None,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,18,18,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,379.24165750000066,None,None,1,1.53039759999956,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,blue,2,None,k,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,19,19,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,381.7795311000009,k,k,1,1.6994045999999798,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,blue,2,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,20,20,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,385.4935077000009,None,None,1,1.5086525999995501,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,yellow,2,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,21,21,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,388.00369110000065,None,None,1,1.519694900000104,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,yellow,2,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,22,22,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,390.5300145000001,None,None,1,1.553515100000368,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,yellow,2,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,23,23,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,393.0855105999999,None,None,1,1.5086933000002318,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,red,2,None,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,24,24,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,395.60174350000125,None,None,1,1.5275523000000248,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,yellow,2,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,25,25,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,398.13200440000037,None,None,1,1.5221337000002677,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,red,2,None,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,26,26,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,400.65430840000045,None,None,1,1.5163233999992372,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,red,1,None,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,27,27,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,403.1771959000016,None,None,1,1.5165192000004026,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,blue,2,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,28,28,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,405.6953598,None,None,1,1.5138724999997066,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,yellow,1,None,k,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,29,29,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,408.2141595000012,k,k,1,1.7276311999994505,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,yellow,1,None,k,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,30,30,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,411.9521910000003,k,k,1,1.0979411999996955,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,yellow,1,None,k,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,31,31,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,414.0512226999999,k,k,1,0.9058225000007951,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,blue,2,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,32,32,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,415.96087480000097,None,None,1,1.5129548000004434,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,blue,1,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,33,33,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,418.4788644,None,None,1,1.532756700000391,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,blue,2,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,34,34,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,421.01621850000083,None,None,1,1.5255665999993653,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,yellow,1,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,35,35,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,423.54330310000114,None,None,1,1.5092496999986906,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,blue,2,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,36,36,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,426.05680010000106,None,None,1,1.5337270999989414,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,blue,1,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,37,37,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,428.59333510000033,None,None,1,1.5071174000004248,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,blue,2,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,38,38,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,431.1044959999999,None,None,1,1.5124650999987352,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,yellow,2,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,39,39,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,433.6168410999999,None,None,1,1.5298698999995395,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,red,2,None,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,40,40,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,436.15139080000154,None,None,1,1.5118628000000172,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,red,1,None,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,41,41,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,438.66486729999997,None,None,1,1.5236383999999816,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,yellow,2,None,k,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,42,42,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,441.19289370000115,k,k,1,2.4109325999997964,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,yellow,2,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,43,43,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,445.6187958999999,None,None,1,1.5299362000005203,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,yellow,1,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,44,44,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,448.1484324000012,None,None,1,1.5301137999995262,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,blue,2,None,k,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,45,45,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,450.6838936000004,k,k,1,0.9456215000009252,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,blue,2,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,46,46,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,452.63389050000114,None,None,1,1.5246093000005203,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,blue,2,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,47,47,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,455.1567611999999,None,None,1,1.514089199999944,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,blue,1,None,k,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,48,48,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,457.67769560000124,k,k,1,1.2255186999991565,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,blue,1,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,49,49,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,459.91321920000155,None,None,1,1.5311184000001958,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,yellow,1,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,50,50,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,462.44234719999986,None,None,1,1.5103920999990805,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,yellow,2,None,k,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,51,51,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,464.9555033000015,k,k,1,1.085710299999846,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,blue,1,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,52,52,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,467.0443337000015,None,None,1,1.53179099999943,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,blue,1,None,k,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,53,53,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,469.58262820000164,k,k,1,1.0202593999983947,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,yellow,1,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,54,54,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,471.6009245000005,None,None,1,1.523172400000476,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,yellow,1,None,k,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,55,55,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,474.13024270000096,k,k,1,1.043885400000363,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,red,2,None,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,56,56,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,476.1794348000003,None,None,1,1.530849800001306,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,blue,1,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,57,57,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,478.7083864000015,None,None,1,1.5188550999992003,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,blue,1,None,k,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,58,58,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,481.2287105000014,k,k,1,0.9522398000008252,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,blue,1,None,k,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,59,59,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,483.1886379000007,k,k,1,1.5987206999998307,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,blue,2,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,60,60,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,486.81841650000024,None,None,1,1.5096685999997135,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,blue,2,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,61,61,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,489.33277030000136,None,None,1,1.5083447999986674,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,blue,1,None,k,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,62,62,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,491.846717800001,k,k,1,0.9772839000015665,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,blue,1,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,63,63,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,493.8314946999999,None,None,1,1.5154579000009107,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,blue,2,None,k,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,64,64,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,496.34545230000003,k,k,1,0.9320499000004929,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,red,2,None,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,65,65,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,498.28512690000025,None,None,1,1.5075888999999734,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,red,2,None,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,66,66,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,500.7887346000007,None,None,1,1.5122920000012527,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,yellow,2,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,67,67,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,503.30449039999985,None,None,1,1.527796500000477,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,red,2,None,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,68,68,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,505.8369109000014,None,None,1,1.5146143000001757,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,blue,1,k,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,69,69,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,508.3539040000014,None,None,1,1.505871200000911,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,blue,2,None,k,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,70,70,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,510.8637514000002,k,k,1,1.5451112999999168,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
positive,red,1,None,None,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,71,71,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,514.4432059999999,None,None,1,1.5272454000005382,None,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
negative,blue,2,None,k,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,72,72,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,516.9717056000009,k,k,1,0.7767409999996744,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,2022-10-05_13h58.54.932,Main,2022.2.2,60.25867845466649,
